ISBN	douban_id	5star	4star	3star	2star	1star	short_comment	long_comment	note	reading	collectiongs	wishes	url_pic	title	score	users
9787564527792	26852972	80.0%	16.0%	4.0%	0.0%	0.0%	8	13	0.0	1.0	18.0	44.0	https://img3.doubanio.com/lpic/s28964061.jpg	大熊和钢琴	9.3	25
9787540690069	10734624	51.4%	35.1%	13.5%	0.0%	0.0%	12	2	0.0	9.0	43.0	163.0	https://img3.doubanio.com/lpic/s24597451.jpg	温尼科特	8.5	37
9787532480951	4174723	54.5%	40.9%	4.5%	0.0%	0.0%	7	0	0.0	2.0	29.0	15.0	https://img1.doubanio.com/lpic/s6462218.jpg	圣诞节的魔法雪橇	9.0	22
9787530959541	4247584	57.1%	35.7%	7.1%	0.0%	0.0%	16	1	0.0	11.0	44.0	85.0	https://img3.doubanio.com/lpic/s25799884.jpg	零花钱大计划	8.7	42
9787020111817	26677087	1	0	0	0	3	3	https://img1.doubanio.com/lpic/s28364588.jpg						没有火柴的小女孩	7.6	10
9787543714403	3037112	50.0%	25.0%	25.0%	0.0%	0.0%	6	0	0.0	0.0	22.0	7.0	https://img3.doubanio.com/lpic/s3023980.jpg	世界儿童文学名著宝库	7.8	12
9787501587285	26611997	87.0%	13.0%	0.0%	0.0%	0.0%	35	2	0.0	12.0	49.0	70.0	https://img3.doubanio.com/lpic/s28297633.jpg	故宫里的大怪兽	8.3	54
9787544829892	24705781	53.3%	31.7%	15.0%	0.0%	0.0%	22	0	0.0	3.0	81.0	83.0	https://img3.doubanio.com/lpic/s26643750.jpg	大黑狗	8.7	60
9780316236539	1354050	67.7%	19.4%	12.9%	0.0%	0.0%	9	2	0.0	0.0	47.0	25.0	https://img1.doubanio.com/lpic/s3896898.jpg	Go Away, Big Green Monster!	9.0	31
9787556010653	25963682	2	0	0	0	7	4	https://img1.doubanio.com/lpic/s27969538.jpg						谁下了最美丽的蛋？	8.0	10
9787806792728	1248686	44.6%	33.8%	18.5%	1.5%	1.5%	63	0	0.0	13.0	376.0	236.0	https://img3.doubanio.com/lpic/s1223963.jpg	暑假奇遇	8.3	325
9787501610211	26710223	3	0	0	0	6	3	https://img1.doubanio.com/lpic/s28385058.jpg						风吹到乌镇时累了	8.2	10
9780805063523	2333856	35.4%	50.0%	14.6%	0.0%	0.0%	10	0	0.0	2.0	66.0	294.0	https://img1.doubanio.com/lpic/s2789899.jpg	Hondo and Fabian	8.3	48
9787550260801	26638083	63.6%	27.3%	9.1%	0.0%	0.0%	3	23	0.0	5.0	33.0	178.0	https://img1.doubanio.com/lpic/s28364878.jpg	蓬蓬猫去上学	9.1	33
9787530460771	20434578	0	0	0	3	2	9	https://img3.doubanio.com/lpic/s26587962.jpg						百年经典·大师音乐绘本	9.4	10
9787535374851	21332389	44.4%	30.6%	25.0%	0.0%	0.0%	11	0	0.0	8.0	41.0	31.0	https://img1.doubanio.com/lpic/s25671337.jpg	培生幼儿英语 预备级	9.3	36
9787540538460	3258845	34.9%	48.2%	16.5%	0.4%	0.0%	23	1	0.0	9.0	658.0	275.0	https://img1.doubanio.com/lpic/s24455789.jpg	玛塔·黄金国历险记3	8.3	490
9789862419359	26311626	69.2%	15.4%	15.4%	0.0%	0.0%	7	0	0.0	7.0	18.0	278.0	https://img1.doubanio.com/lpic/s27993497.jpg	一直一直往下挖	8.0	13
9787544834117	26344896	4	1	0	2	12	70	https://img1.doubanio.com/lpic/s28027179.jpg						刘墉给孩子的成长书（第二辑）	7.6	10
9789868406902	2379696	28.4%	47.5%	22.0%	2.1%	0.0%	29	2	0.0	45.0	182.0	2919.0	https://img3.doubanio.com/lpic/s2850222.jpg	伯母好!我是你兒子的男朋友	8.9	141
9789888200290	25770998	1	0	0	1	1	0	https://img3.doubanio.com/lpic/s27139361.jpg						子愷品佛	8.1	10
9787514809657	23968926	50.0%	30.0%	20.0%	0.0%	0.0%	7	0	0.0	0.0	23.0	12.0	https://img1.doubanio.com/lpic/s26590037.jpg	纯真记事薄	7.8	20
9787500789055	3070853	70.3%	18.9%	10.8%	0.0%	0.0%	15	1	0.0	1.0	45.0	72.0	https://img3.doubanio.com/lpic/s6949242.jpg	图书馆老鼠	9.2	37
9787534485275	26578026	50.0%	35.0%	15.0%	0.0%	0.0%	3	4	0.0	4.0	23.0	17.0	https://img3.doubanio.com/lpic/s28262002.jpg	地图的演变	9.0	20
9787539149639	3910852	45.7%	37.8%	16.5%	0.0%	0.0%	30	5	0.0	3.0	161.0	111.0	https://img3.doubanio.com/lpic/s3955790.jpg	小船的旅行	8.5	127
9787802517875	5945094	41.4%	32.8%	20.7%	3.4%	1.7%	21	3	0.0	16.0	65.0	281.0	https://img3.doubanio.com/lpic/s26581940.jpg	安徒生的童话人生	8.2	58
9787302410003	26845609	1	0	0	1	2	0	https://img3.doubanio.com/lpic/s28932710.jpg						里面是什么	9.0	10
9787532480388	4045717	24.0%	64.0%	12.0%	0.0%	0.0%	9	1	0.0	1.0	34.0	19.0	https://img1.doubanio.com/lpic/s4051029.jpg	麦田精选图画书 马桶的故事	8.2	25
9787534233074	1184015	37.5%	32.5%	30.0%	0.0%	0.0%	10	0	0.0	0.0	59.0	3.0	https://img3.doubanio.com/lpic/s5742470.jpg	2004年冰心儿童文学新作奖获奖作品集	8.3	40
9787536535596	1426661	60.0%	40.0%	0.0%	0.0%	0.0%	4	0	0.0	1.0	75.0	52.0	https://img3.doubanio.com/lpic/s1595093.jpg	有趣的食物链	9.2	50
9787221093851	6049984	21.9%	51.6%	21.1%	3.9%	1.6%	40	8	0.0	27.0	149.0	385.0	https://img5.doubanio.com/lpic/s27285716.jpg	绘本之力	7.9	128
9787551307178	26268308	41.7%	50.0%	8.3%	0.0%	0.0%	9	1	0.0	0.0	26.0	32.0	https://img3.doubanio.com/lpic/s27980614.jpg	梦之国	7.3	24
9787544828147	20437592	36.8%	47.4%	15.8%	0.0%	0.0%	4	1	0.0	5.0	20.0	38.0	https://img1.doubanio.com/lpic/s25593869.jpg	臭臭先生	7.8	19
9787535660060	20473078	30.0%	60.0%	5.0%	5.0%	0.0%	5	0	0.0	0.0	21.0	10.0	https://img5.doubanio.com/lpic/s24635556.jpg	问题儿童都来自异世界？ 02	9.8	20
9787563721160	6424481	1	0	0	1	7	7	https://img3.doubanio.com/lpic/s7030225.jpg						萨琪性别启蒙桥梁书（套装共5册）	9.0	10
9787221077011	2117879	27.9%	41.6%	26.6%	3.2%	0.6%	37	0	0.0	2.0	213.0	65.0	https://img3.doubanio.com/lpic/s2753091.jpg	鳄鱼哇尼	7.9	154
9787221119308	25872646	60.4%	28.9%	10.1%	0.6%	0.0%	51	21	0.0	8.0	198.0	237.0	https://img1.doubanio.com/lpic/s27283099.jpg	野兽国	8.9	159
9787511008879	10733829	1	0	0	0	1	11	https://img3.doubanio.com/lpic/s11169951.jpg						我会长大起来	8.5	10
9787549560318	26289339	35.3%	35.3%	29.4%	0.0%	0.0%	4	1	0.0	0.0	22.0	23.0	https://img3.doubanio.com/lpic/s27971814.jpg	地下花园	7.5	17
9787505610316	4192471	46.3%	37.3%	13.4%	1.5%	1.5%	23	0	0.0	2.0	82.0	43.0	https://img3.doubanio.com/lpic/s4117333.jpg	我的超级大笨猫	8.5	67
9787544237734	2155059	34.3%	46.1%	16.9%	2.2%	0.6%	50	0	0.0	6.0	274.0	285.0	https://img1.doubanio.com/lpic/s2611469.jpg	一只加长十分之五的长颈鹿	8.2	178
9787533266134	6394260	36.7%	42.9%	20.4%	0.0%	0.0%	15	1	0.0	3.0	70.0	73.0	https://img3.doubanio.com/lpic/s6828412.jpg	花城	8.3	49
9787513314770	25872643	66.0%	26.1%	7.9%	0.0%	0.0%	76	11	0.0	5.0	234.0	936.0	https://img5.doubanio.com/lpic/s27331016.jpg	不可思议的旅程	9.1	203
9787539429748	4050597	58.3%	37.5%	4.2%	0.0%	0.0%	7	1	0.0	3.0	40.0	29.0	https://img3.doubanio.com/lpic/s4007482.jpg	玛蒂娜学做厨师	8.9	24
9787533259600	3620502	48.8%	33.3%	17.1%	0.8%	0.0%	33	2	0.0	17.0	149.0	146.0	https://img3.doubanio.com/lpic/s8925601.jpg	查理和大玻璃升降机	8.4	123
9787535332370	1430933	50.0%	37.5%	12.5%	0.0%	0.0%	3	4	0.0	7.0	53.0	315.0	https://img1.doubanio.com/lpic/s1589587.jpg	长满书的大树	8.4	40
9787532251759	2056816	39.3%	41.1%	16.1%	1.8%	1.8%	8	1	0.0	2.0	73.0	58.0	https://img3.doubanio.com/lpic/s8918874.jpg	艾特熊&赛娜鼠：一首歌	8.2	56
9787538677270	25723268	71.4%	25.7%	0.0%	0.0%	2.9%	4	14	0.0	5.0	32.0	54.0	https://img3.doubanio.com/lpic/s27042054.jpg	魔法树顶的国度	9.3	35
9787532763597	25708085	33.3%	53.3%	13.3%	0.0%	0.0%	8	18	0.0	1.0	18.0	8.0	https://img5.doubanio.com/lpic/s27111716.jpg	护生画集：青少年版	8.0	15
9789577454560	1341365	58.5%	32.4%	8.0%	1.1%	0.0%	112	23	0.0	9.0	651.0	263.0	https://img3.doubanio.com/lpic/s22661674.jpg	我爸爸	8.9	460
9787532753499	6313492	61.1%	25.0%	13.9%	0.0%	0.0%	13	280	0.0	4.0	39.0	33.0	https://img1.doubanio.com/lpic/s6386769.jpg	安徒生童话	9.2	36
9787106009427	1962205	70.3%	24.3%	4.9%	0.3%	0.2%	56	71	0.0	9.0	830.0	106.0	https://img1.doubanio.com/lpic/s2966539.jpg	舒克和贝塔历险记全集	9.3	629
9787510709937	26894809	84.0%	12.0%	0.0%	0.0%	4.0%	9	11	0.0	5.0	17.0	118.0	https://img3.doubanio.com/lpic/s29101925.jpg	家有小苗初长成	8.2	25
9787507722628	1162717	50.9%	37.6%	11.1%	0.5%	0.0%	130	1	0.0	9.0	2092.0	201.0	https://img1.doubanio.com/lpic/s26691729.jpg	红沙发音乐城	8.8	1488
9789866608445	10774943	2	0	0	0	5	14	https://img3.doubanio.com/lpic/s10250384.jpg						安靜也可以美麗	8.7	10
9787020075065	4167914	58.1%	35.2%	5.9%	0.7%	0.0%	46	1	0.0	53.0	511.0	166.0	https://img3.doubanio.com/lpic/s4083041.jpg	幾米袖珍本2000-2002	9.0	270
9787530970195	20492631	10.0%	40.0%	50.0%	0.0%	0.0%	5	4	0.0	0.0	14.0	4.0	https://img3.doubanio.com/lpic/s24576165.jpg	常青藤绘本·大师名作-爸爸妈妈多爱你！	7.2	10
9787547019658	19896775	65.0%	22.5%	10.0%	2.5%	0.0%	12	0	0.0	24.0	42.0	180.0	https://img1.doubanio.com/lpic/s11367748.jpg	王寅的漫画：那些流星	8.3	40
9787806790724	1064880	67.1%	26.9%	5.2%	0.5%	0.2%	141	13	0.0	20.0	1264.0	579.0	https://img3.doubanio.com/lpic/s1868625.jpg	麦兜·微小小说	9.2	918
9787533263515	4882223	29.4%	44.1%	26.5%	0.0%	0.0%	9	0	0.0	0.0	47.0	60.0	https://img1.doubanio.com/lpic/s4487828.jpg	由近到远 由远到近	9.1	34
9787807595458	3518552	52.7%	36.6%	9.7%	1.1%	0.0%	12	0	0.0	4.0	124.0	76.0	https://img1.doubanio.com/lpic/s3593308.jpg	迷雾蒙蒙/翡翠森林狼和羊第2册	8.6	93
9787530549308	14267763	43.6%	30.8%	23.1%	2.6%	0.0%	25	0	0.0	5.0	55.0	30.0	https://img3.doubanio.com/lpic/s26016112.jpg	麦田绘本馆·妈妈发火了	9.1	38
9787532949410	26575068	1	0	0	0	5	1	https://img3.doubanio.com/lpic/s28259064.jpg						狐狸夫人和狗獾先生：踌躇	7.7	10
9787567507302	25826794	6	0	0	6	9	87	https://img3.doubanio.com/lpic/s27217925.jpg						想象的世界	7.8	10
9787535665720	25720027	28.3%	39.0%	26.6%	3.7%	2.4%	329	6	0.0	49.0	970.0	672.0	https://img3.doubanio.com/lpic/s27055403.jpg	19天	7.8	835
9787108033215	4071859	69.8%	26.1%	3.8%	0.2%	0.0%	1299	65	0.0	390.0	5047.0	6825.0	https://img3.doubanio.com/lpic/s6144591.jpg	我在伊朗长大	9.3	4178
9787538265880	1061367	37.6%	44.5%	17.3%	0.6%	0.1%	1074	51	0.0	84.0	15911.0	1703.0	https://img3.doubanio.com/lpic/s1047304.jpg	幸运儿	8.4	10786
9787229081874	26291643	77.8%	16.7%	5.6%	0.0%	0.0%	8	0	0.0	6.0	14.0	78.0	https://img1.doubanio.com/lpic/s27974009.jpg	地板书 2	8.4	18
9787544244671	3757915	18.8%	66.7%	12.5%	2.1%	0.0%	7	1	0.0	3.0	75.0	37.0	https://img1.doubanio.com/lpic/s4009088.jpg	三只小猪	8.1	48
9787543470743	3527257	38.3%	48.3%	13.3%	0.0%	0.0%	20	2	0.0	2.0	79.0	128.0	https://img1.doubanio.com/lpic/s3598189.jpg	我叫皮皮菲莉比	8.5	60
9789574558445	1336968	36.0%	47.6%	15.8%	0.6%	0.1%	1818	103	0.0	388.0	18443.0	4768.0	https://img3.doubanio.com/lpic/s1361575.jpg	一個人上東京	8.4	12421
9787532723751	1001358	56.3%	34.4%	9.4%	0.0%	0.0%	4	2	0.0	2.0	43.0	47.0	https://img5.doubanio.com/lpic/s1203006.jpg	小纽扣杰姆和火车司机卢卡斯	9.1	32
9787534292897	26802098	72.7%	18.2%	9.1%	0.0%	0.0%	7	0	0.0	1.0	11.0	8.0	https://img3.doubanio.com/lpic/s28779663.jpg	勇敢的小象	9.1	11
9787514802382	6394265	44.7%	28.9%	18.4%	5.3%	2.6%	15	1	0.0	11.0	42.0	68.0	https://img3.doubanio.com/lpic/s6818625.jpg	睡尘湖	7.6	38
9787531914457	1076204	100.0%	0.0%	0.0%	0.0%	0.0%	10	0	0.0	0.0	27.0	26.0	https://img1.doubanio.com/lpic/s3822729.jpg	世界儿童小说宝库	8.7	22
9787538266795	1006811	21.7%	34.8%	43.5%	0.0%	0.0%	6	1	0.0	2.0	35.0	44.0	https://img3.doubanio.com/lpic/s1156032.jpg	儿童摄影手册	7.7	23
9787221081803	3653993	46.7%	40.0%	13.3%	0.0%	0.0%	4	0	0.0	0.0	23.0	8.0	https://img3.doubanio.com/lpic/s3739823.jpg	吉米的蟒蛇	7.6	15
9787543470927	3283582	53.7%	33.6%	12.6%	0.2%	0.0%	143	3	0.0	24.0	864.0	281.0	https://img1.doubanio.com/lpic/s3463077.jpg	大卫上学去	8.8	628
9789862165317	5030334	1	0	0	0	8	60	https://img1.doubanio.com/lpic/s6777798.jpg						世界上最棒的葬礼	8.4	10
9787214193346	26866084	1	0	0	0	3	2	https://img3.doubanio.com/lpic/s29020684.jpg						缘缘堂随笔	8.6	10
9780451525093	2228088	54.8%	36.7%	8.0%	0.5%	0.0%	74	55	0.0	35.0	214.0	140.0	https://img3.doubanio.com/lpic/s4466653.jpg	A Little Princess	8.9	188
9787806792629	1012319	44.7%	36.3%	15.3%	3.7%	0.0%	40	1	0.0	5.0	246.0	39.0	https://img3.doubanio.com/lpic/s1100975.jpg	地心蝴蝶	8.4	190
9787531823636	4822417	41.0%	37.4%	18.4%	2.4%	0.8%	136	6	0.0	25.0	719.0	1102.0	https://img3.doubanio.com/lpic/s4349444.jpg	时间胶囊	8.3	615
9787511014436	25728241	4	0	0	3	10	13	https://img3.doubanio.com/lpic/s27207005.jpg						子恺书信(上)	7.8	10
